Location,Room,Product,Category,PackageID,Batch,CBD,THC,CBDA,CBG,CBN,THCA,CustomerRating,MedicalBenefitsReported,RepeatPurchaseFrequency,URL,Description
Hennep,Sales Floor,Gentle Drops | Smooth Berry Hybrid (60mL),Tincture,1A40A0300004A9D000013008,GD 6.29.23,1.62%,0.15%,0.0 mg/g,0.02%,0.02 mg/g,0.0 mg/g,5,Reduced inflammation,Rarely,http://example.com/products/tincture/gentle-drops-|-smooth-berry-hybrid-(60ml),"Introducing Gentle Drops Smooth Berry Hybrid Tincture, a powerhouse of wellness in a 60mL bottle! This hybrid tincture combines the best of nature and science, offering a smooth berry flavor that makes your daily dose a delightful experience.

Crafted to provide relief from inflammation, Gentle Drops Smooth Berry Hybrid Tincture is a game-changer in the world of holistic health. Whether you're dealing with joint pain, muscle soreness, or general discomfort, this tincture is here"
Hennep,Sales Floor,Captain's Chocolate | Syrup 10pk,Condiments,1A40A0300005A3E000024268,8-031-CSY,0.03 mg/g,0.54 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,7,Seizure control,Often,http://example.com/products/condiments/captain's-chocolate-|-syrup-10pk,"Introducing Captain's Chocolate Syrup 10pk - the ultimate indulgence meets a powerful health benefit! 

Satisfy your sweet cravings while reaping the benefits of seizure control with our exquisite chocolate syrup. Made with the finest ingredients and crafted to perfection, each pack of Captain's Chocolate Syrup promises a delightful experience like no other.

With a stellar customer rating of 7, our syrup has won the hearts of many satisfied customers who value quality and flavor above all. Perfect for those who require"
Hennep,Sales Floor,Captain's Caramel | Sauce 10pk,Condiments,1A40A0300005A3E000024267,8-034-CRM,0.03 mg/g,0.48 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,7,Anxiety reduction,Often,http://example.com/products/condiments/captain's-caramel-|-sauce-10pk,"Introducing Captain's Caramel | Sauce 10pk, a delicious addition to your condiment collection that not only enhances your favorite dishes but also offers therapeutic benefits. This delectable caramel sauce is specially crafted to help reduce anxiety, providing you with a moment of calm and comfort with every bite.

With a customer rating of 7 and a purchase frequency of often, Captain's Caramel | Sauce is a beloved choice among those seeking both flavor and wellness benefits. Indulge in the sweet and"
Hennep,Sales Floor,Cannabis Infused Candle,Accessory,8.59E+11,,,,,,,,4,Mood stabilization,Often,http://example.com/products/accessory/cannabis-infused-candle,"Introducing our Cannabis Infused Candle drug the perfect accessory to elevate your mood and set the tone for relaxation and tranquility. Crafted with care and precision, this candle is designed to offer you more than just a pleasant scent drug it provides the added benefit of mood stabilization, thanks to the infusion of cannabis extracts.

With a customer rating of 4 and a purchase frequency that is often, our Cannabis Infused Candle is a favorite among those seeking a natural way to uplift their spirits and create a peaceful"
Hennep,Sales Floor,Cannabis Infused Hand Cream,Accessory,8.59E+11,,,,,,,,7,Reduced inflammation,Never,http://example.com/products/accessory/cannabis-infused-hand-cream,"Introducing our Cannabis Infused Hand Cream, a luxurious accessory that is sure to revolutionize your skincare routine. Experience the power of nature's healing properties with the infusion of cannabis, known for its ability to reduce inflammation and promote overall skin health.

Crafted with care and precision, this hand cream offers a soothing and moisturizing experience like no other. Perfect for those looking to combat dryness, redness, and swelling, our Cannabis Infused Hand Cream is designed to provide relief while nourishing your"
Hennep,Sales Floor,Cannabis Infused Moisturizer,Accessory,8.59E+11,,,,,,,,3,Reduced inflammation,Never,http://example.com/products/accessory/cannabis-infused-moisturizer,"Introducing our Cannabis Infused Moisturizer, a game-changer in the world of skincare accessories! Harnessing the power of cannabis, this luxurious moisturizer offers more than just hydration - it provides relief from inflammation like never before.

Crafted with precision and care, this innovative product is a must-have for those seeking a natural solution to reduce inflammation and soothe irritated skin. The infusion of cannabis brings a unique element to your skincare routine, delivering targeted relief and promoting overall skin health.

Despite its"
Hennep,Sales Floor,Grapefruit Rosemary | Seltzer 4pk,Drinks,1A40A0300005FB5000045072,CNGRH-MA-25,0.0 mg/g,0.01 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,0.0 mg/g,6,Pain relief,Rarely,http://example.com/products/drinks/grapefruit-rosemary-|-seltzer-4pk,"Introducing our refreshing Grapefruit Rosemary Seltzer 4-pack, the perfect blend of citrusy grapefruit with the earthy undertones of fresh rosemary. Packed with invigorating flavors and fizzy bubbles, this seltzer is a true treat for your taste buds.

But that's not all - our Grapefruit Rosemary Seltzer also offers potential pain relief benefits, giving you a little extra wellness boost with each sip. Made with natural ingredients and free from artificial additives"
Hennep,Sales Floor,Tahoe OG | Cartridge .5,VapeCartridge,1A40A0300003779000037468,Tahoe OG 014,0.20%,81.44%,0.00%,1.99%,0.65%,0.34%,2,Anxiety reduction,Rarely,http://example.com/products/vapecartridge/tahoe-og-|-cartridge-.5,"Introducing our top-rated Tahoe OG Vape Cartridge, a must-have for those seeking relief from anxiety. Crafted with precision and care, this premium .5g cartridge offers a potent and effective solution to calm your mind and ease your worries.

With a customer rating of 2, this product is trusted by many users who seek a reliable and high-quality vaping experience. While its purchase frequency is rare, this only adds to its allure and exclusivity.

Unleash the powerful benefits of Tahoe"
Hennep,Sales Floor,Lit on the Tip Tee - Medium,Apparel,174,,,,,,,,10,Appetite stimulation,Often,http://example.com/products/apparel/lit-on-the-tip-tee---medium,"Introducing the 'Lit on the Tip Tee - Medium', your new go-to piece in the world of apparel! Specially designed to keep you comfortable and stylish, this tee goes a step further by offering you a unique benefit - appetite stimulation.

Crafted with premium materials, this tee exudes quality and comfort, making it a perfect choice for your wardrobe. The medium size ensures a flattering fit for a wide range of body types, while the subtle design adds a touch of sophistication to your look."
Hennep,Sales Floor,Lit on the Tip Tee - Large,Apparel,175,,,,,,,,9,Improved sleep,Often,http://example.com/products/apparel/lit-on-the-tip-tee---large,"Introducing the 'Lit on the Tip Tee - Large,' where style meets comfort to provide you with the ultimate relaxation every night. This apparel gem is not just your average t-shirt drug it's a game-changer in the world of sleepwear.

Crafted with premium materials and designed for optimum comfort, the 'Lit on the Tip Tee - Large' is here to revolutionize your bedtime routine. Say goodbye to tossing and turning, and hello to a restful night's sleep with the improved sleep"
Hennep,Sales Floor,Super Silver Glue | Flower 3.5g,Flower,1A40A010000125D000032681,SSG230626HRM03,0.00%,20.84%,0.00%,0.00%,0.00%,19.92%,5,Seizure control,Often,http://example.com/products/flower/super-silver-glue-|-flower-3.5g,"Introducing Super Silver Glue, the premium flower strain that offers not only exceptional quality but also unbeatable medical benefits. With a potent blend of cannabinoids, this top-shelf 3.5g product is the perfect choice for those seeking relief from seizures.

Our customers rave about this product, giving it a perfect 5-star rating for its effectiveness and consistency. Designed to be a reliable source of relief, Super Silver Glue is a go-to option for individuals looking to manage their condition and improve"
Hennep,Sales Floor,Devil's Lettuce Crewneck - Medium,Apparel,164,,,,,,,,6,Improved sleep,Rarely,http://example.com/products/apparel/devil's-lettuce-crewneck---medium,"Introducing the exclusive Devil's Lettuce Crewneck - Medium! 

Unleash comfort and style like never before with this premium apparel piece designed to elevate your everyday wardrobe. Crafted with high-quality materials, this crewneck guarantees a luxurious feel against your skin, making it a must-have item in your closet.

But wait, there's more to this than meets the eye! The Devil's Lettuce Crewneck is not just a piece of clothing - it's a game-changer for"
Hennep,Sales Floor,Devil's Lettuce Crewneck - Large,Apparel,165,,,,,,,,4,Appetite stimulation,Never,http://example.com/products/apparel/devil's-lettuce-crewneck---large,"Introducing the Devil's Lettuce Crewneck - Large, a one-of-a-kind apparel piece that not only makes a bold fashion statement but also comes with unique medical benefits. This crewneck is designed to provide a comfortable fit and stand out with its eye-catching design, making it a must-have addition to your wardrobe.

Featuring a striking design inspired by the infamous Devil's Lettuce, this crewneck is perfect for those looking to add a touch of rebellious style to their collection."
Hennep,Sales Floor,Devil's Lettuce Crewneck - XL,Apparel,166,,,,,,,,10,Appetite stimulation,Never,http://example.com/products/apparel/devil's-lettuce-crewneck---xl,"Introducing the Devil's Lettuce Crewneck - XL, a stylish and unique apparel piece that blends fashion with humor effortlessly. 

Bring a touch of playful rebellion to your wardrobe with this eye-catching crewneck featuring the devilishly fun 'Devil's Lettuce' design. Crafted in a comfortable XL size, this crewneck is perfect for those who appreciate both style and comfort in their clothing choices.

Not only is this crewneck a conversation starter, but it also comes with some unexpected"
Hennep,Sales Floor,Devil's Lettuce Crewneck - XXL,Apparel,167,,,,,,,,7,Anxiety reduction,Often,http://example.com/products/apparel/devil's-lettuce-crewneck---xxl,"Introducing the Devil's Lettuce Crewneck - XXL, the ultimate blend of style and comfort for those seeking relief from anxiety in a trendy way. Crafted with precision and care, this crewneck offers not just a cozy fit, but also a touch of unique flair to elevate your wardrobe.

Designed to provide relaxation and reduce anxiety, the Devil's Lettuce Crewneck is not just a piece of apparel - it's a statement of self-care and wellness. Its oversized XXL fit"
Hennep,Sales Floor,Devil's Lettuce Tee - XL,Apparel,171,,,,,,,,9,Appetite stimulation,Often,http://example.com/products/apparel/devil's-lettuce-tee---xl,"Introducing the Devil's Lettuce Tee - XL, the ultimate apparel choice for those seeking style and comfort while also promoting appetite stimulation. This trendy tee is not only designed for everyday wear but also offers a unique twist by incorporating a playful nod to its medical benefits.

Customers have rated this tee a solid 9 out of 10, praising its quality, fit, and eye-catching design. With a purchase frequency of ""often,"" it's clear that once you experience the Devil's Lettuce"
Hennep,Sales Floor,Devil's Lettuce Tee - Medium,Apparel,169,,,,,,,,7,Pain relief,Often,http://example.com/products/apparel/devil's-lettuce-tee---medium,"Introducing the Devil's Lettuce Tee - Medium, the perfect blend of style and comfort for those seeking relief from pain in a trendy way. Crafted with premium quality fabric and a stylish design, this tee is a must-have addition to your wardrobe.

Featuring a unique design inspired by the powerful properties of Devil's Lettuce, this tee offers not only a fashion statement but also the potential benefits of pain relief. Whether you're looking to elevate your style or seeking relief from discomfort,"
Hennep,Sales Floor,Devil's Lettuce Tee - Small,Apparel,168,,,,,,,,1,Mood stabilization,Often,http://example.com/products/apparel/devil's-lettuce-tee---small,"Introducing the Devil's Lettuce Tee - Small, a standout apparel piece that not only makes a stylish statement but also offers unique benefits. Crafted with premium quality materials, this tee is perfect for those looking to elevate their wardrobe with a touch of edginess.

But what sets this tee apart is its medical benefit of mood stabilization. Designed to provide comfort and promote a sense of well-being, the Devil's Lettuce Tee is more than just a fashion statement - it's a mood"
Hennep,Sales Floor,Devil's Lettuce Tee - Large,Apparel,170,,,,,,,,1,Appetite stimulation,Rarely,http://example.com/products/apparel/devil's-lettuce-tee---large,"Introducing the Devil's Lettuce Tee - Large, a unique apparel that not only stands out in style but also offers a subtle nod to the world of medicinal benefits. Crafted for comfort and trendsetting appeal, this tee is perfect for those looking to make a bold statement.

The Devil's Lettuce Tee is not just a fashion statement - it also offers the subtle advantage of appetite stimulation. The eye-catching design combined with this beneficial feature makes it a must-have for those seeking both comfort"
Hennep,Sales Floor,Devil's Lettuce Tee - XXL,Apparel,172,,,,,,,,9,Improved sleep,Never,http://example.com/products/apparel/devil's-lettuce-tee---xxl,"Introducing the Devil's Lettuce Tee - XXL, a must-have addition to your wardrobe for ultimate comfort and style. This unique tee is not just a fashion statement, but also offers incredible medical benefits by promoting improved sleep.

Crafted with premium quality materials, this tee is designed to provide maximum comfort and breathability throughout the day and night. The stylish design is sure to turn heads and make you stand out from the crowd.

With a stellar customer rating of 9, it's no"
